equipment_type,location,status,voltage,temperature,vibration,pressure,failure
compressor,plant2,running,229.29970993727918,97.56039847222038,1.102904511773505,20.510607246633192,0
compressor,plant1,running,225.6052485020212,81.32771043956748,7.30451435965081,35.385990008465754,1
motor,plant3,idle,221.25032871629494,92.36548758297653,4.03858567523416,32.672220709408656,0
compressor,plant3,maintenance,229.86108707081252,82.85181168101889,5.402786621633161,29.033646932488224,0
pump,plant1,maintenance,215.90193445398077,58.178625238459404,8.107750501421645,29.64190646958072,1
pump,plant1,running,212.748693325626,89.01213967384828,4.98170716081464,32.7609298426316,1
motor,plant2,idle,223.08738947369528,80.82149485618741,4.29992525947771,36.226343393914426,0
pump,plant3,idle,222.31540260688257,59.69658242129417,2.6730265537829254,32.184231117224144,0
pump,plant2,idle,205.2409266788735,66.48028296709671,2.3365862298826454,33.62418404529631,0
pump,plant2,idle,234.93234362828488,81.1873355211933,2.583796071593511,31.985310134382278,0
pump,plant2,idle,209.8125219938582,110.95968316555836,4.927180194393451,36.89226580106174,1
motor,plant1,idle,225.29471988089395,101.99603229600916,9.380565579512224,39.077461835020614,0
motor,plant2,maintenance,225.5276167735441,45.004102212406394,4.3841204458049035,26.70450941698098,1
compressor,plant1,running,189.13400570426796,75.01235634153171,4.94159200301946,29.040680653819347,0
pump,plant1,running,222.27218902427234,97.3297454293116,6.38495628329628,30.274013884052213,0
compressor,plant2,idle,236.3741451936571,68.9454014785048,3.596111729939393,26.55201111103319,0
motor,plant2,maintenance,212.89871779164707,67.42142367150257,7.74651175127349,28.201527594722556,0
motor,plant3,maintenance,201.02127844061846,66.91988759505614,4.022535792550227,29.633935145398887,1
motor,plant2,idle,218.82814768744595,87.6726216308126,7.452218026719313,30.100420654878835,0
motor,plant3,running,224.66051248870545,80.76736803431876,6.201262972817044,27.913945792326093,0
motor,plant2,idle,219.1276635783956,82.9953532029292,5.172195985551342,27.333620051283518,1
motor,plant2,maintenance,210.49669709990957,72.05112113367872,3.7828153689551067,30.283013760379774,0
motor,plant2,idle,209.69713597413988,101.23777274092285,6.889461697443114,25.967653694104982,0
pump,plant2,running,203.77834430791887,70.29915057318644,4.777154124530732,31.832106160624615,1
compressor,plant3,running,201.2504760112582,88.1985589755159,3.985935278238421,23.81979173873455,0
motor,plant3,maintenance,216.56946472200354,43.86118138131059,8.181083295011263,29.900687591013547,1
pump,plant2,idle,224.2403136813304,74.42932422556085,0.7755884647748754,38.3196510706154,0
pump,plant2,idle,221.59160795083443,67.95091217151737,8.026352431472489,28.777026186686342,1
compressor,plant3,maintenance,222.50890916588367,76.54880795791847,9.058927066218967,34.447428661717915,0
motor,plant1,idle,226.31828117769712,50.64268160017306,3.2184067230586875,24.36593960531104,0
compressor,plant1,maintenance,233.08225980192276,99.52764918085299,3.6870628128388,27.912199794610366,0
motor,plant1,idle,220.2764117884159,77.5028854479231,2.7689688722700736,33.2891347310279,0
pump,plant3,running,223.44741592375738,108.74054156342302,6.744074587292332,17.414679682602383,1
pump,plant3,maintenance,223.51398635567293,86.76413610353343,3.7195471272707303,33.088634985051904,1
pump,plant1,idle,221.47309404979805,78.97366192546866,4.753289955894762,29.607382084212404,0
pump,plant1,idle,220.192339295014,75.24023432723513,6.272259778256134,28.284187634613936,1
compressor,plant2,idle,221.00313521363427,84.96866822003315,1.7860118666165539,37.25715531556834,0
motor,plant3,maintenance,235.61521305446578,86.37145786979494,1.926931390931525,22.689092758184024,0
motor,plant3,running,234.324564876143,82.56813376621562,5.668398000807995,31.952323113954044,0
compressor,plant1,idle,202.92882275847813,108.94758136153683,4.229924046500806,34.1624383504313,1
motor,plant1,maintenance,222.18617506881,92.36129802354492,3.0158485459377085,26.376588650434783,0
pump,plant3,idle,220.06995946522724,65.5087253956837,5.000683974755533,19.751393579458213,1
motor,plant2,running,232.60172324539926,63.09411616064486,4.754814946838273,31.4927528080851,0
pump,plant1,running,219.64212887358556,81.64345942514362,3.179201121895696,34.15772211131097,0
compressor,plant3,running,222.514907169778,77.799341146319,5.317660875445999,37.40452450835583,1
motor,plant3,maintenance,213.50078908803076,79.1763010825595,3.0110493295814003,21.85666804341785,1
compressor,plant2,idle,228.1343741186943,50.66673989321054,6.437975492590436,28.645443324770003,0
motor,plant2,maintenance,207.56082980181282,88.3706000781956,4.606016660016999,41.03021813599507,0
pump,plant1,idle,216.94650578428792,69.39742704889734,8.679636750977942,31.282069653527767,1
compressor,plant1,maintenance,209.45774713997082,108.3933273161008,2.3924587680226113,31.49795206417538,1
motor,plant1,idle,216.99088509195366,78.52563257028858,3.8180439299823057,32.92076213017731,1
pump,plant3,maintenance,214.5104422084868,73.34561099916985,6.866881626047447,30.15555282964031,0
compressor,plant1,idle,228.369074694647,82.38230365948459,2.8979996467853817,28.583532657348872,0
compressor,plant3,maintenance,217.81084648819768,65.14919065664138,5.0659252633304295,29.001847395208536,1
motor,plant1,running,234.91818733380285,100.14035754136032,1.0447273844219254,37.23121913351293,1
motor,plant2,maintenance,217.5907971486724,110.622680369334,2.8586069008668225,33.78439212226243,1
motor,plant2,running,209.17237485946856,85.97653067342911,3.1319929946835403,31.85095254203418,0
pump,plant3,running,217.57294984287955,85.00845053311667,4.658311727177957,20.518750415501113,1
motor,plant2,idle,224.7682023217889,66.18486380107797,6.982306745942959,27.378055905922984,0
compressor,plant3,running,236.8654999744599,74.86892270421882,4.4560651978702595,40.58202087539504,1
compressor,plant3,running,213.55163652451552,83.16347380384046,4.3524423837103985,26.040477170672368,0
motor,plant2,idle,236.58699157230905,57.773825054378875,3.3927368511416454,30.385333945244188,1
motor,plant3,maintenance,218.10081555800366,98.66832971163976,2.713704045908185,29.5093537601732,1
compressor,plant2,maintenance,215.54795493122998,51.982546029271234,7.036679497856311,22.763144257240874,0
pump,plant1,running,227.75661124366798,43.9632829500693,5.352073265074908,25.272219457468708,0
motor,plant1,maintenance,234.23357794804875,101.14803447711554,4.352480891077627,22.044391105496988,1
motor,plant2,running,225.57124147294985,86.6800258982658,8.205556616425476,21.529976661507156,1
compressor,plant2,maintenance,205.8509324190983,60.84953815893535,-0.549530345249587,32.40329584321464,1
motor,plant2,maintenance,223.3303568426198,77.33687126176186,7.044002155530586,26.164473534888064,1
pump,plant2,maintenance,241.74663988114136,78.54079360069095,1.8542823416106722,39.35364753802367,0
compressor,plant1,running,197.22269218607988,76.54801097813038,5.2654372475538445,34.068117419779284,1
motor,plant3,idle,223.73418904794525,59.50094770070463,6.92950786331934,29.78248435793456,0
compressor,plant3,maintenance,217.15435189632387,79.7381923938621,1.4285498464265314,33.94162143562926,1
motor,plant1,maintenance,210.641611273416,92.46535908289887,7.472051278993071,18.968011609236044,1
motor,plant3,maintenance,230.33386155138723,49.099724316894594,4.724815756076656,29.461416817519375,0
motor,plant1,running,202.62206475092898,67.73544267788644,3.3927268273916407,35.324796925601085,1
pump,plant3,idle,216.49791452377053,57.59070102000773,5.4435457112991354,23.382699536605465,1
pump,plant2,running,230.01127553106605,63.54816230371618,6.045123273565629,33.48282754984326,0
compressor,plant2,maintenance,228.8680358111649,80.67779184363582,9.745201132273696,31.279525646634013,1
motor,plant2,running,225.96458872997417,55.55928674098594,4.616083514948184,22.143299823618754,1
motor,plant1,maintenance,221.72777752519352,101.04531202490455,6.692460650828313,37.90258622802261,1
pump,plant1,maintenance,218.7600422334779,76.0408675559182,5.240229133388361,35.7420617464428,1
motor,plant3,running,215.29798821418757,69.19834824357098,5.710775534675697,33.12192949010626,0
pump,plant3,maintenance,210.286812961539,46.5558446790287,4.495011206969458,23.20922253537264,1
motor,plant3,maintenance,228.13259566870963,77.12821598208777,3.4820216430495288,25.715640763928203,1
compressor,plant1,idle,222.1096144627699,75.82866750062415,5.768547935682988,29.406816024928577,1
motor,plant3,running,228.42926099476776,55.13014129791965,3.0076026360951205,37.187201511898365,1
motor,plant2,running,212.18717705770774,60.11865333549566,0.99352695644082,28.85175283235651,0
pump,plant3,maintenance,211.96926913042682,100.81586629544859,5.214398049346058,30.92012005876317,1
motor,plant2,maintenance,224.96619704915693,69.15222469113003,3.3501933498531957,26.35411717542717,1
motor,plant1,running,197.2252465123258,75.65647158525144,4.419598182741135,38.767667188937956,0
pump,plant2,running,194.7117623141792,83.29297061884058,1.6644849381734157,24.882290329381874,0
compressor,plant2,running,230.13147054026345,72.68716138460675,6.906792654201471,30.846327442689336,1
compressor,plant2,maintenance,212.92812112982276,95.29831212039034,-0.38690957571966234,36.53089874700171,0
pump,plant1,idle,221.93038074674988,64.02302383563818,5.853906635092763,27.207873895183695,1
pump,plant1,idle,223.79648692781356,68.61670676330371,6.052954172778506,28.66442549209789,0
pump,plant1,maintenance,230.35130863583862,68.82617344545109,5.399091565202911,25.521406753508593,1
pump,plant1,maintenance,215.60034645864417,63.09309363581235,7.0575955158184165,23.00820010400875,0
pump,plant3,maintenance,216.14693178219665,61.830728652381765,2.6448133792204582,23.733945859625308,1
compressor,plant1,running,213.8459549878511,75.44226330787889,8.923589324823368,37.92875921481072,1
compressor,plant2,maintenance,226.2110138774221,95.24591669992071,3.2040835593845145,22.030085119405413,1
pump,plant1,running,226.65494475420897,57.32921045159398,6.321928624382538,26.29868399720675,1
motor,plant3,idle,232.7823692307191,72.17618810337757,8.6441983174947,23.251755388735166,1
pump,plant3,maintenance,207.53498426896945,86.45170854027211,4.577745036543882,26.045262318169925,0
motor,plant3,maintenance,242.33762475097626,104.68970907846702,3.559674720847899,28.560046885311294,0
pump,plant2,running,216.87553573353986,89.08836306852933,6.58792166250573,30.79245441992279,1
pump,plant1,running,219.51642691674795,71.90860277629109,3.853451648007428,37.120130173827185,1
compressor,plant1,running,221.63427411235517,66.58946690677165,3.273387248093494,34.65712181222774,0
motor,plant1,idle,210.8921221684023,91.9388278818833,6.3841280282123725,33.55037303386019,1
motor,plant2,idle,215.88380666471426,88.2437947047867,6.506487126349835,33.76065351001853,0
compressor,plant2,maintenance,234.6060146774946,75.24081288611568,4.939189127829641,21.382772826171745,0
compressor,plant3,maintenance,234.76190278539644,71.88475700880645,5.131596174229862,30.304255953097726,1
compressor,plant3,running,222.051100687768,105.25655640760337,5.333963079297151,36.55540106652488,1
compressor,plant1,idle,230.4378705124353,102.95767771053065,4.616508507369323,39.537987962165985,0
motor,plant2,maintenance,224.10845826105418,80.87899584776986,4.4454035700049825,36.10925494008174,0
motor,plant2,running,219.42849421332932,78.0946595375127,2.2889012820483514,27.475832080587843,1
pump,plant1,running,212.46240956253894,57.76605613495785,3.5387353935545356,33.59728697205702,1
pump,plant1,idle,211.3854484232673,75.67200450741446,4.9836413324511835,25.77204964462345,1
compressor,plant3,idle,212.42311014403472,93.12248262115554,9.216173862329459,36.96788449215468,1
compressor,plant3,maintenance,236.14857169868196,46.03050107634478,2.711966988169799,25.398416716838945,0
compressor,plant3,maintenance,228.73237567357614,84.03306493087872,4.009999405738685,24.874800222320008,1
pump,plant1,running,234.40978970923945,85.32295067385786,2.412256974236015,35.72739830618,1
pump,plant1,running,223.99679212355596,85.36449700737249,0.8435267603898788,30.066198933464275,1
pump,plant3,running,211.1950361794092,65.20012119510002,7.770858673062738,33.7519645422213,1
pump,plant3,maintenance,226.03321275850394,70.16804022583914,6.060334506583043,34.19116406177137,0
pump,plant2,idle,232.69741321545592,65.69263132736138,7.710579547248027,24.157593702022417,1
pump,plant2,maintenance,226.39751454108455,104.83625555346731,1.236805363198346,30.365846666010462,0
pump,plant3,idle,206.83209441081726,98.36694922946208,6.264075687448145,26.091477121824028,1
compressor,plant3,maintenance,205.25757190169494,80.59044895784501,9.27637104062254,20.175962043318407,1
compressor,plant2,maintenance,226.36395166671676,75.49975946775186,6.918085733075852,29.501693729501316,1
compressor,plant3,idle,216.87480200158356,74.88050260463656,6.130713097861495,26.576285576805812,0
compressor,plant2,maintenance,223.12388941451664,70.30051619817485,3.462158904506513,32.9990693024102,0
pump,plant2,maintenance,212.76505790275073,46.81254296273576,7.916243876309974,35.6668692869838,0
motor,plant2,running,221.26739621652953,75.60289980466062,3.711247203777737,26.332635419055826,0
pump,plant1,idle,208.9971623339733,105.41450357479833,6.0087951407793145,24.391597462476337,1
motor,plant1,idle,222.47122399105513,79.40057192819147,2.9228061417825595,29.649690122398688,0
compressor,plant3,running,227.28344225330852,65.7279694387974,4.807591678604222,31.517673888649615,0
pump,plant2,idle,227.8374480855426,78.88651017021836,6.9532503345227905,32.59247714428706,0
compressor,plant1,running,206.93313674419352,71.69198598298966,6.807159990928302,40.181023305087294,1
pump,plant3,idle,224.68952002116023,60.06356145494043,5.03486303341812,35.84290526060066,1
compressor,plant3,idle,214.1241239562243,58.205880896742904,9.30462653144411,29.934225716413515,1
motor,plant3,idle,235.26991395257588,75.54037909478147,4.580460155431799,41.74042411794844,0
motor,plant3,idle,229.56089126523963,53.081185119013675,7.291355811740145,34.3202547921678,1
motor,plant3,running,220.25856046873096,75.25303293964339,3.8749702534945314,34.910460542417155,0
pump,plant2,running,241.82027162680671,73.72140704971714,2.51061257384865,40.01890581532743,1
motor,plant3,idle,212.7230492419588,85.80250618228885,4.601197299002777,32.273745558939666,0
pump,plant2,maintenance,219.43012769884695,72.59381277007628,1.638025717779779,30.946103701805363,0
motor,plant1,running,225.41326553334886,59.22040695039615,5.642016622149974,31.65495927812468,1
motor,plant3,idle,240.34487048286593,77.31106261179994,5.213827834192619,29.83294617723734,1
pump,plant1,running,234.63610393498539,90.66600932513883,6.2337779586276385,27.49875587095867,0
pump,plant2,maintenance,228.01740173504896,67.07251583380194,4.972025090347888,24.05099208912997,0
motor,plant2,maintenance,211.2257238615076,99.09698172426877,4.403430606006888,35.65184527254922,0
pump,plant1,maintenance,211.21111663226063,76.72508446251594,5.152380168036818,35.91613850090362,0
motor,plant3,idle,226.95386031673658,69.6374275902496,7.260075462028788,27.438493266260462,0
pump,plant3,idle,207.47528503017665,65.61149245412508,7.050562929975538,30.26884318296064,0
compressor,plant1,maintenance,223.2036543983245,77.93550158627755,7.556541927425705,26.929973458179823,1
compressor,plant1,running,228.04227699538254,73.60254329580631,0.48435867252980724,32.803777311461005,0
compressor,plant1,running,205.22288680682675,55.711079598620756,7.139628212066923,32.87051318505182,0
compressor,plant3,maintenance,226.47858928187404,98.87510693335254,6.3942890224370235,28.29452498712873,1
compressor,plant3,idle,228.95882280537288,69.95267445038492,9.09356030325257,28.742484988876566,1
motor,plant3,running,216.36718888570766,98.74906574525836,3.948855897857855,28.927185484606404,1
compressor,plant1,running,218.43336865015453,58.626277386196236,4.395517088929152,27.08116602630723,1
compressor,plant3,running,202.12364636728228,89.42422020930829,5.530367356823345,31.84837333077669,0
compressor,plant2,idle,218.90343601983434,95.33497706376073,0.1658666817014378,19.296496060197512,1
compressor,plant1,maintenance,204.7437111542431,94.08889671323739,-0.4755832752221565,30.365324545561805,1
pump,plant3,idle,213.10045004208223,81.0027159782142,5.62655404066251,38.726903624349255,0
motor,plant1,running,215.97753133734025,89.94637524292044,2.682065987919563,33.386641808540745,1
compressor,plant2,maintenance,208.44152412394988,82.0266001510132,2.323321290707935,25.21684056264586,0
compressor,plant2,idle,207.53013303923066,59.54181149164435,6.083609813635081,25.38235282268852,1
compressor,plant1,maintenance,208.02120821602972,81.19572861952379,1.8247046103789724,27.387118441330585,1
motor,plant1,running,232.2071214521715,58.63712116349667,6.39590607808594,26.78247421676855,0
pump,plant2,idle,219.29952579039005,56.620278593862736,3.2673477448161004,33.43690020151846,1
motor,plant1,maintenance,232.6633785689889,79.19764173862491,3.184050803577076,26.096161555995515,0
pump,plant2,idle,215.9514391007852,66.13604598169186,5.720362515675463,33.312989958638894,0
compressor,plant2,running,216.16611837078355,98.84463250350746,2.525724851199593,29.25845006599373,1
compressor,plant3,maintenance,215.76450251447514,100.26758740557682,8.465694869309651,31.590291564990334,1
motor,plant1,running,190.18068087156524,116.07379294557006,4.789391765678571,33.300421599995744,0
motor,plant1,maintenance,225.06549435001872,54.53893205697521,4.96446807309813,32.4138870015419,0
pump,plant3,running,218.9307240509024,58.047907031232725,6.265030592596011,38.36748418663484,0
pump,plant2,running,220.51404048589788,88.03054117763186,7.141957029329693,36.85250703376836,0
motor,plant1,idle,199.08919575413125,70.259217226302,3.95233431594867,26.101223162014183,0
pump,plant3,running,219.71369617539077,64.15165863031415,6.384216595036271,40.9198117345544,1
motor,plant3,idle,215.61448216846637,69.253317003505,6.50342635105427,30.9104932627575,1
pump,plant1,running,221.2562231065504,73.9132607198151,7.934426433392581,32.0603630466487,1
motor,plant3,running,219.2407158110208,84.93416548634582,4.062239458234857,34.76651668471546,0
motor,plant2,running,215.1460560890608,47.80365783112349,6.504504738596964,25.201969313455248,0
motor,plant3,maintenance,225.63113527179323,81.1217124909613,6.141746762029736,38.77633086469974,1
pump,plant2,idle,230.2469640410623,72.12082927330805,5.853808192622531,31.700245216051176,0
pump,plant2,maintenance,215.92203111797,63.1104084256429,0.5769595797423239,37.11865293984409,1
pump,plant1,idle,205.5164407177927,95.82761295945735,7.514179533594644,29.864166906521746,1
motor,plant3,running,206.17461560766498,68.55578905001614,7.07896750033351,25.918370516058175,1
pump,plant2,maintenance,224.22825138726304,69.85142448631075,6.319952219524955,33.51779209314165,0
pump,plant2,idle,232.95813175863248,70.80887046827891,3.7820642441673407,25.6509741383622,1
motor,plant3,running,201.8640147053599,98.41896841787269,8.295528436043096,28.312014725055025,0
compressor,plant2,idle,209.82137058486754,76.63025864911523,4.884098458200865,17.67246476713827,1
motor,plant3,idle,216.67497990481482,73.95867046923874,5.972968830327245,37.480465864687446,0
pump,plant1,running,199.59770500914604,88.2572900869385,2.709639608945751,28.05089545994206,0
motor,plant2,maintenance,219.03337178235208,41.49958627671952,4.372631008491271,29.07116873104533,1
compressor,plant2,running,223.63120798335035,78.0447536743899,5.135189687770874,30.81742568124145,0
motor,plant3,maintenance,224.7979832399697,78.26782204337395,3.2382895408434607,33.345282334825455,1
pump,plant3,idle,216.0021448774096,87.40912246511618,3.6808337653186314,24.247570662806368,1
compressor,plant3,idle,216.43533997399618,79.404989054093,6.071809181738054,23.3890507115076,1
pump,plant3,idle,209.78732472688637,58.05557212897574,7.091746689724365,36.13974276888896,0
compressor,plant2,maintenance,202.28727784280596,50.11901599850978,2.086858331892032,27.939439532651583,0
compressor,plant1,running,218.1249142746951,84.56693976073863,9.592248099645598,32.26296407660192,0
motor,plant1,maintenance,224.0834463074402,67.62956077354164,3.2698907274345848,28.16178396319397,0
motor,plant1,idle,220.16018498812943,70.07198441158967,2.9292866257270744,33.8169416133997,0
pump,plant1,idle,231.0902989453011,62.13981798086933,8.06112070456183,28.059827782996233,1
motor,plant3,running,223.4538718089078,75.20993629051698,6.378799975974035,31.561567465542346,0
motor,plant2,maintenance,226.59504829355888,73.91253165359902,6.9436085974255555,33.143439459907356,1
compressor,plant2,idle,221.67703366974942,56.677368707870855,3.311108843790815,31.414633382335015,1
motor,plant2,maintenance,238.59159720124117,86.56124602836982,5.9036864442228705,32.25977575634314,1
compressor,plant3,maintenance,215.10175200334155,64.29382912465448,10.112559093824922,29.880153666036364,1
compressor,plant2,running,226.78771156653448,96.39464877277156,3.293157271479681,23.0856216852343,1
compressor,plant3,running,222.4780334801432,78.17277687567899,6.463594216265637,22.226228262139152,0
pump,plant2,idle,227.38017750817397,73.69039013973507,3.4512354230588933,24.034589888386265,0
pump,plant1,running,223.33508046755975,52.36719682769447,2.9109389323146413,26.489759300461102,0
pump,plant3,maintenance,219.57607833756032,83.10462772188225,4.5034177889967495,34.76253472993667,0
compressor,plant2,running,223.7822427866653,74.40246209806477,4.938694994688928,19.81458295346282,1
pump,plant1,maintenance,225.03352748482257,77.56784858023958,4.662084399890781,32.34881856416223,1
pump,plant1,idle,226.33625277923142,94.75368908024822,4.85589079585418,26.804360795946923,1
motor,plant1,maintenance,234.63286430843914,88.04504144707941,9.403342141201005,32.43371739760473,1
pump,plant3,running,221.9368584673484,91.72188292440701,8.415542073674995,37.81748349784991,0
pump,plant3,running,209.02625418107,38.823037364348096,5.349291401684503,30.970073823350322,1
compressor,plant2,idle,221.6459082045908,71.8635167838029,5.191327298165995,34.5426868778967,1
compressor,plant1,running,215.55080986380008,51.12020068104104,7.903394877591936,26.643672678009146,1
compressor,plant2,idle,215.27682623976497,82.08144820654297,6.471047040470047,27.045919639251455,0
compressor,plant2,idle,216.7858003139712,46.768484383822326,5.532848564013682,35.718204100652365,0
compressor,plant1,running,210.97270898519423,90.80192906038602,9.493020759151143,40.515482013014115,1
compressor,plant2,maintenance,196.0059225560522,98.54800545437848,3.2746057971516755,34.06518481991211,0
pump,plant3,idle,234.75202838403712,72.24103066386068,4.973727646026925,20.955907120521008,1
compressor,plant2,maintenance,215.11473718971305,80.13421388387712,4.7257330203265,24.625953724135737,0
compressor,plant1,running,202.85534935414216,98.28021834748938,5.937299751904678,28.167417142186967,1
motor,plant3,maintenance,221.7880707398563,106.32735232424172,2.886207277793552,32.16496196462928,1
pump,plant3,maintenance,226.15640716846235,100.29464837303706,5.9437040609640865,27.001491691742174,1
pump,plant2,maintenance,218.21935749882095,83.08237417749218,4.454670084621071,32.984944598617055,0
pump,plant2,maintenance,207.11388205634867,99.20918033561924,7.0727744694380075,24.659149997143857,1
compressor,plant3,running,205.8438595640799,60.51632908437141,4.375125055140647,35.0327990271402,1
compressor,plant2,running,242.81610969383692,64.73605683586601,3.8570703016224277,30.85459895016741,0
compressor,plant1,maintenance,205.89630422758302,89.035684098075,6.381484063165262,33.46591275373782,0
motor,plant2,running,203.70999112140893,75.40987403607448,5.2254242149679815,20.74582108034175,0
compressor,plant2,running,216.91237922288943,85.12291750977533,4.48183215122706,31.514487435120373,1
motor,plant3,idle,228.21848121413151,88.73417812296242,4.60742283223931,26.24498933021609,1
pump,plant2,running,236.5849734019839,88.96442427810038,4.034794720519245,30.074944358135177,0
compressor,plant2,maintenance,217.86701567053166,47.22542291782795,9.12286346422561,27.798832034183796,1
motor,plant2,running,217.72895763666529,85.21962188714964,6.098418548664222,26.169826876692646,1
motor,plant1,running,207.16034016568892,65.52440791377309,6.536208742265113,29.769483719114007,0
compressor,plant2,running,230.88251482925048,78.8327895983962,6.04318315806349,33.22375848788816,1
pump,plant1,running,219.30278639861697,68.32704230306271,5.563856057309332,36.928458763428075,0
pump,plant1,idle,219.62950469194288,68.65974588081748,4.161952441970562,27.4686611966357,0
pump,plant1,maintenance,224.3343899577041,65.69749498429124,3.6175134138433744,35.32069485286477,1
motor,plant1,maintenance,223.0183599049436,86.39048149415315,4.153007605532945,36.28572216828441,1
motor,plant3,running,218.59718533615046,72.4802865561695,6.320905261528413,25.080161880627678,1
motor,plant1,running,233.20979583469938,71.26432478954543,4.1353258681532274,31.40528743301985,1
motor,plant2,idle,203.96312854422686,70.0164690717637,7.590593276728272,34.142033924615376,0
pump,plant1,running,222.11293852875136,83.81038146236008,8.388940068886019,28.87022834106209,0
compressor,plant2,idle,224.07169281435307,62.18112569861926,1.5403633024218486,29.607170278601053,1
motor,plant1,maintenance,215.8760676111897,98.84548796180081,8.204608810164316,32.682260352550614,1
motor,plant3,maintenance,226.16449697472373,65.17380972168722,2.7813036381893714,29.999377882731714,1
pump,plant1,idle,226.63088697981206,68.43320907034261,4.476387620823685,29.540490002079235,1
compressor,plant1,maintenance,231.09814365230167,75.31778452288016,5.299652723978173,26.738392886527855,0
compressor,plant3,running,218.8844032286807,82.10638671037317,0.8313345688199316,27.14730598377167,1
pump,plant1,running,217.82851200646257,72.24483864501664,3.6276709073517948,26.75986172248485,1
pump,plant2,idle,225.39194481642502,71.4758917391039,5.339645936542749,28.14362817049316,1
compressor,plant1,maintenance,218.02516766337385,91.23534424914226,2.558220095879155,29.63969663870815,0
motor,plant1,maintenance,204.78656047536137,40.926060395803766,2.4729059146493877,27.04106554654152,0
compressor,plant1,idle,228.62423372218444,66.35505864289905,8.710179615742934,25.556695591128573,1
pump,plant3,idle,201.65714819096118,62.62393622797457,5.2662093397123035,25.672549961973267,1
motor,plant1,maintenance,224.0167692890346,68.92302341423655,7.022579275041191,29.90772089229283,1
motor,plant1,idle,245.38493459061732,95.89323947879731,8.858615646146443,22.34995546220523,0
pump,plant2,running,225.33214753644094,64.76200299462029,6.62665741742053,34.23612433894903,1
pump,plant1,maintenance,213.05893918699672,73.58790581380188,3.9993100716947003,36.2965775385819,0
pump,plant1,idle,215.4863582674488,83.21593974367781,3.811290470159447,36.3749985616307,1
compressor,plant1,idle,223.70623766125476,63.24283163317969,6.071882789161582,28.316302139298674,1
compressor,plant1,idle,219.78628239734047,40.68846217529214,6.39191294594929,27.323258985108033,1
motor,plant2,maintenance,227.5625252932129,36.62284325395478,5.530990302177607,27.064257639446353,0
pump,plant2,running,234.50083650724525,94.98131246996763,6.540342642139815,25.07621028816532,1
motor,plant3,running,233.14412089961004,81.80207764601235,4.766470686418706,33.49218056546381,0
motor,plant1,maintenance,208.44185294414774,70.08494141878757,5.028599362503375,20.371536087603666,1
motor,plant3,idle,220.15998770129693,69.8675402960408,4.158156879349104,27.35913667592174,1
motor,plant3,maintenance,224.92801636922485,62.24655086792531,3.268731855966556,27.095243104192622,0
pump,plant1,maintenance,235.16943205167905,77.41977110911435,3.22587741489762,27.75251173022881,1
motor,plant2,idle,223.59174468659492,85.84530820889208,4.264092677473837,27.11660888936659,1
pump,plant2,maintenance,213.16299713213206,61.56995291807195,6.473946760533543,30.72667139871988,1
pump,plant1,running,224.35042734934467,78.87584273591861,5.0698824121537385,33.0761188650835,1
compressor,plant1,maintenance,238.19285400934305,62.04746949793302,4.160698781878292,31.57849296469457,0
pump,plant2,idle,217.47598527981,73.62856104681491,4.482083602809691,25.085306657567365,0
compressor,plant1,maintenance,212.9866374738961,66.58288626341096,1.3708093034828717,21.135358599404974,0
pump,plant1,running,219.67528429682466,88.63786867302142,3.9370941898027363,38.653605299112826,1
pump,plant1,maintenance,213.49124635299796,75.11409130744535,6.519956097611104,34.715299908945894,0
pump,plant2,maintenance,228.2698840951113,57.732235856648444,2.6892825331216987,39.43124668620318,1
compressor,plant3,maintenance,213.56407297884468,73.75802906111373,1.872870102387707,32.220224539850676,1
compressor,plant3,maintenance,232.9253296569279,89.80695780786627,2.5457883655547917,37.05727023921563,0
motor,plant1,idle,224.95286293889362,56.88138643672984,4.014187732898645,21.06094993749307,1
compressor,plant2,running,226.96997763962452,70.87425551240739,4.87413592326488,23.323463429849298,1
compressor,plant1,running,226.8933765673447,69.03441598241194,5.464057642611617,26.84572389818345,0
compressor,plant2,running,228.5186963357483,78.14861798876022,6.4095568255647395,30.65103415642342,0
compressor,plant1,maintenance,216.90627111247804,71.81353798909933,4.511305098281006,26.58740041925576,1
motor,plant2,running,210.21933658489263,80.49302569591202,6.45827869457502,35.08746436259882,1
compressor,plant2,idle,215.23841247094734,64.25531274677054,2.6114594934409334,34.665263198751866,1
pump,plant3,maintenance,229.26353772343012,72.40422460687314,7.403806264221094,34.823084868449186,1
pump,plant1,maintenance,202.33518955847538,71.91611285131265,5.718402129575668,33.39776580520071,1
compressor,plant3,running,200.00399419053147,101.85643382828636,0.9860507679867219,31.542382517523045,0
compressor,plant3,maintenance,222.24566275007246,79.69263134613153,5.215172241811353,38.20739684056571,1
pump,plant2,maintenance,228.44242010105958,87.66879669485519,9.634836425131288,38.921735930471755,0
pump,plant1,running,229.79990662797834,102.61940367818782,9.100813423863844,28.789507325409698,0
motor,plant2,idle,210.49203337305735,78.77608410226422,4.963990992967454,25.63515213583687,1
pump,plant2,idle,208.20438072687475,71.56007944217255,6.1950129743417754,36.056014858694446,1
pump,plant2,running,213.1387937522533,60.19160850308698,2.7774891369767603,39.39077288204531,0
compressor,plant1,idle,216.07201314103204,56.50399046907081,2.443941410416731,42.49390407047578,1
pump,plant1,idle,216.64699158876553,42.626924289695545,4.621729256999993,33.16965767070854,0
